Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-26731	CPD-26731	N -(1-deoxy-D-fructopyranos-1-yl)glycine	237.0848518414					C8H15NO7			plantcyc <https://plantcyc.org/>	N -(1-deoxy-D-fructos-1-yl)glycine // deoxyfructosylglycine // fructoseglycine	237.0848518414	C([NH2+]CC(=O)[O-])[C@@]1(O)(OC[C@@H](O)[C@@H](O)[C@H](O)1)		BVWXBDYZZFSXIL-CCXZUQQUSA-N									PlantCyc/PMN local PGDB
CPD-10337	CPD-10337	chlorophyll c 2	608.1910119301					C35H26N4O5MG			plantcyc <https://plantcyc.org/>		608.1910119301	C=CC4(\C(/C)=C5(\C=C7(C(/C)=C(/C=C/C(=O)[O-])/C(C6(/[C-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(C=C)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))											PlantCyc/PMN local PGDB
CPD-20135	CPD-20135	4- epi -cubebol	222.1983654567					C15H26O			plantcyc <https://plantcyc.org/>		222.1983654567	CC(C)[C@@H]3([C@H]2([C@H]1([C@](CC[C@](C)(O)1)2[C@@H](C)CC3)))		KONGRWVLXLWGDV-DEPYFDJDSA-N									PlantCyc/PMN local PGDB
CPD-406	CPD-406	N-methylethanolamine phosphate	155.0347443246					C3H9NO4P			plantcyc <https://plantcyc.org/>	P-MME	155.0347443246	C[NH2+]CCOP([O-])([O-])=O		HZDCAHRLLXEQFY-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-16670	CPD-16670	6beta-hydroxy- syn -pimaradiene	288.2453156493					C20H32O			plantcyc <https://plantcyc.org/>	6beta-hydroxy-9beta-pimara-7,15-diene	288.2453156493	C=C[C@@]2(CC[C@H]3([C@]1(CCCC(C)(C)[C@@H]1[C@H](O)\C=C(C2)/3)C))C		VRCLHAIGCBXGLG-HPUSYDDDSA-N									PlantCyc/PMN local PGDB
CPD-17373	CPD-17373	1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]- sn -glycerol 3-phosphate	730.4784850101					C39H69O10P			plantcyc <https://plantcyc.org/>		730.4784850101	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)COP([O-])(=O)[O-])=O		ZXBGEIHFXPHRJY-NKFDZXFUSA-L									PlantCyc/PMN local PGDB
CPD-12867	CPD-12867	4alpha-carboxy-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24 1 )-en-3beta-ol	470.3759954713					C31H49O3			plantcyc <https://plantcyc.org/>	(3beta,4alpha)-3-hydroxy-24-methylene-9,19-cyclolanostan-28-oic acid	470.3759954713	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C([O-])=O)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5)))))=C		RLRGKMMFFVWPHT-NUYPAGBLSA-M									PlantCyc/PMN local PGDB
CPD-316	CPD-316	reduced riboflavin	378.1539344596					C17H22N4O6			plantcyc <https://plantcyc.org/>	4a,5-dihydroriboflavine // 7,8-dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-4a,5-dihydroisoalloxazine // 7,8-dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-5,10-dihydrobenzo[g]pteridine-2,4(3H,4aH)-dione	378.1539344596	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(C(=O)NC(=O)/N=1)N2))=C\C(/C)=3))		UTKDOUCGQVLJIN-PIGZVRMJSA-N									PlantCyc/PMN local PGDB
2-KETO-3-METHYL-VALERATE	2-KETO-3-METHYL-VALERATE	(3 S )-3-methyl-2-oxopentanoate	130.0629941873					C6H9O3			plantcyc <https://plantcyc.org/>	( S )-3-methyl-2-oxopentanoate // alpha-keto-methylvalerate // 2-oxo-3-methylvalerate // ( S )-2-oxo-3-methylpentanoate // ( S )-3-methyl-2-oxovalerate // 2-oxo-3-methylpentanoate // 3-methyl-2-oxopentanoate // alpha-keto-beta-methyl-valerate // 2-keto-3-methyl-valerate // 2-keto-isoleucine	130.0629941873	CC[C@H](C)C(=O)C([O-])=O		JVQYSWDUAOAHFM-BYPYZUCNSA-M									PlantCyc/PMN local PGDB
CPD0-1325	CPD0-1325	P1-uridyl-P2-methyl diphosphate	418.0178470092					C10H14N2O12P2			plantcyc <https://plantcyc.org/>		418.0178470092	COP(=O)([O-])OP(=O)([O-])OC[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)N2(\C=C/C(=O)NC(=O)2))		QEXWQSCECHIMQL-ZOQUXTDFSA-L									PlantCyc/PMN local PGDB
DIHYDROXY-ACETONE-PHOSPHATE	DIHYDROXY-ACETONE-PHOSPHATE	glycerone phosphate	169.9980244673					C3H5O6P			plantcyc <https://plantcyc.org/>	dihydroxyacetone phosphate // dihydroxyacetone-P // di-OH-acetone-P // dihydroxy-acetone phosphate // 3-hydroxy-2-oxopropyl phosphate	169.9980244673	C(C(=O)CO)OP([O-])([O-])=O		GNGACRATGGDKBX-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
CPD0-967	CPD0-967	hexanediol 1,6-bisphosphate	278.0320405104					C6H12O8P2			plantcyc <https://plantcyc.org/>	hexanediol-1,6-diphosphate	278.0320405104	C(OP(=O)([O-])[O-])CCCCCOP(=O)([O-])[O-]		WEFLHIGSMGJZMW-UHFFFAOYSA-J									PlantCyc/PMN local PGDB
GUANOSINE_TETRAPHOSPHATE	GUANOSINE_TETRAPHOSPHATE	guanosine tetraphosphate	602.9569901874					C10H12N5O17P4			plantcyc <https://plantcyc.org/>		602.9569901874	C(OP(=O)([O-])OP(=O)(OP([O-])(OP([O-])(=O)[O-])=O)[O-])[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](O)3)		KDFXXNGTULMGMF-UUOKFMHZSA-I									PlantCyc/PMN local PGDB
CPD-2186	CPD-2186	1-alpha-linolenoyl-2-(3E)-hexadecenoyl-phosphatidylglycerol	742.4784850101					C40H70O10P			plantcyc <https://plantcyc.org/>	18:3-t16:1-PG // 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) // 1-18:3-2-trans-16:1-phosphatidylglycerol	742.4784850101	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)C/C=C/CCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O		DSOFJFHIQQEFSK-XVNCUXIASA-M									PlantCyc/PMN local PGDB
CPD-19221	CPD-19221	acibenzolar	195.9765041409					C7H4N2OS2			plantcyc <https://plantcyc.org/>	1,2,3-benzothiadiazole-7-carbothioic acid // 1,2,3-benzothiadiazole-7-carbothioic S -acid	195.9765041409	C(S)(=O)C1(\C2(\S\N=N/C(\C=C/C=1)=2))		CGIHPACLZJDCBQ-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CPD-18558	CPD-18558	thiocoraline dithiol	1158.255991519					C48H58N10O12S6			plantcyc <https://plantcyc.org/>		1158.255991519	CN3(C(=O)CNC(=O)[C@@H](NC(=O)C2(/N=C1(\C=C/C=C\C/1=C\C(\O)=2)))CSC(=O)[C@@H](CSC)N(C)C(=O)[C@@H](CS)N(C)C(=O)CNC(=O)[C@H](CSC(=O)[C@@H](CSC)N(C)C(=O)[C@H]3CS)NC(=O)C4(\C(\O)=C/C5(/C(/N=4)=C\C=C/C=5)))		ZHCCHTJVOZJYMH-XLTUSUNSSA-N									PlantCyc/PMN local PGDB
CPD-15079	CPD-15079	2-hydroxyeriodictyol	304.0583027399					C15H12O7			plantcyc <https://plantcyc.org/>		304.0583027399	C3(/C=C(C(/O)=C\C(\C1(O)(OC2(\C(\C(=O)C1)=C(/C=C(/C=2)/O)\O)))=3)/O)		WBHCYFXEVWJBEE-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CPD-21685	CPD-21685	6-sulfo-alpha-D-quinovose	244.025288052					C6H11O8S			plantcyc <https://plantcyc.org/>	alpha-D-sulphoquinovose // 6-deoxy-6-alpha-D-sulfoglucose // 6-deoxy-6-sulfo-alpha-D-glucopyranose // alpha-sulfoquinovose	244.025288052	C([C@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@H](O)1))S(=O)(=O)[O-]		QFBWOLBPVQLZEH-DVKNGEFBSA-M									PlantCyc/PMN local PGDB
ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE	ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE	all- trans -heptaprenyl diphosphate	654.3814273007					C35H57O7P2			plantcyc <https://plantcyc.org/>		654.3814273007	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]		LSJLEXWXRKTZAJ-YUIIPXGZSA-K									PlantCyc/PMN local PGDB
CPD-10216	CPD-10216	furaneol glucopyranoside	290.1001675546					C12H18O8			plantcyc <https://plantcyc.org/>	2,5-dimethyl-4-hydroxy-3(2H)-furanone beta-D-glucopyranoside	290.1001675546	CC1(OC(\C)=C(C(=O)1)/O[C@H]2([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2))		ZCBCXLRKTUDKOP-TUWMNXLUSA-N									PlantCyc/PMN local PGDB
MAL	MAL	( S )-malate	134.0215233031					C4H4O5			plantcyc <https://plantcyc.org/>	( S )-malic acid // L-apple acid // L-malic acid // L-hydroxysuccinic acid // L-hydroxybutanedioic acid // L-malate	134.0215233031	C(=O)([O-])C[C@H](O)C([O-])=O		BJEPYKJPYRNKOW-REOHCLBHSA-L									PlantCyc/PMN local PGDB
CPD-16612	CPD-16612	oryzalexin D	304.2402302714					C20H32O2			plantcyc <https://plantcyc.org/>		304.2402302714	C=C[C@@]3(CC[C@H]2([C@@]1(CC[C@H](C(C)(C)[C@H]1C[C@H](O)C/2=C/3)O)C))C		HRWWBCRSPUEXDM-XTMWUNHTSA-N									PlantCyc/PMN local PGDB
CPD-8163	CPD-8163	1-16:0-2-18:2-digalactosyldiacylglycerol	916.6123221563					C49H88O15			plantcyc <https://plantcyc.org/>	16:0-18:2-DGDG // 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	916.6123221563	CCCCC\C=C/C\C=C/CCCCCCCC(O[C@@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))COC(=O)CCCCCCCCCCCCCCC)=O		QZXMUPATKGLZAP-GNSPKCTRSA-N									PlantCyc/PMN local PGDB
CPD-12354	CPD-12354	16alpha, 17-epoxy gibberellin A 9	332.1623738809					C19H23O5			plantcyc <https://plantcyc.org/>	16alpha, 17-epoxy GA 9	332.1623738809	C[C@@]14(C(=O)O[C@]5(CCC1)([C@H]6(CC[C@@H]3(C[C@](CC2(OC2)3)([C@H]([C@H]45)C([O-])=O)6))))		PXYCXLNQKAEBRB-BGZGZKQHSA-M									PlantCyc/PMN local PGDB
CPD-9216	CPD-9216	gamma-chaconine	559.3872884391					C33H54NO6			plantcyc <https://plantcyc.org/>	beta-D-glucosyl-solanidine	559.3872884391	C[C@H]7(CC[C@H]1([NH+]([C@@H]2([C@H]([C@H](C)1)[C@]5(C)([C@@H](C2)[C@@H]6(C\C=C4(C[C@@H](O[C@H]3([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3))CC[C@@](C)4[C@@H](CC5)6)))))C7))		IDGKMGZVTKHZDA-OSCYGWHCSA-O									PlantCyc/PMN local PGDB
5734-TETRAHYDROXYFLAVONE	5734-TETRAHYDROXYFLAVONE	luteolin	286.0477380536					C15H9O6			plantcyc <https://plantcyc.org/>	3',4',5,7-tetrahydroxyflavone // 5,7,3',4'-tetrahydroxyflavone	286.0477380536	C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)\C=1)=2)/O)/[O-])))=3)/O)		IQPNAANSBPBGFQ-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
UDP-D-XYLOSE	UDP-D-XYLOSE	UDP-alpha-D-xylose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@H](O)3)		DQQDLYVHOTZLOR-OCIMBMBZSA-L									PlantCyc/PMN local PGDB
CPD-381	CPD-381	( S )-2-hydroxyglutarate	148.0371733673					C5H6O5			plantcyc <https://plantcyc.org/>	L-2-hydroxyglutarate // ( S )-2-hydroxyglutaric acid // (2S)-2-hydroxypentanedioic acid // L-2-hydroxyglutaric acid	148.0371733673	C(=O)([O-])[C@@H](O)CCC(=O)[O-]		HWXBTNAVRSUOJR-VKHMYHEASA-L									PlantCyc/PMN local PGDB
CPD-26894	CPD-26894	4alpha-hydroxy-5beta,20-epoxytax-11-en-9-one	318.2194948293					C20H30O3			plantcyc <https://plantcyc.org/>	oxo-taxadiene-4alpha-ol-9-one (incorrect)	318.2194948293	CC2(\CC[C@H]1(C[C@H]3([C@](C)(C(=O)CC(\C(C)(C)1)=2)CC[C@H]4(OC[C@@](O)34))))		RPIBZLJIBKSODU-YFALUVIFSA-N									PlantCyc/PMN local PGDB
CPD4KF-4	CPD4KF-4	syn -copalyl diphosphate	450.1936265303					C20H36O7P2			plantcyc <https://plantcyc.org/>	syn-copalyl diphosphate // syn-CDP	450.1936265303	CC(/CCC1(C(CC[C@H]2([C@@](C)1CCC[C@@](C)(C)2))=C))=C\COP(=O)(O)OP(O)(O)=O											PlantCyc/PMN local PGDB
CPD-6743	CPD-6743	D- myo -inositol (1,2,3,6) tetrakisphosphate	499.9287097514					C6H8O18P4			plantcyc <https://plantcyc.org/>	1D- myo -inositol (1,2,3,6) tetra kis phosphate // I(1,2,3,6)P 4	499.9287097514	[C@@H]1(O)([C@@H](OP([O-])(=O)[O-])[C@H](OP([O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@H](OP(=O)([O-])[O-])[C@@H](O)1)		MRVYFOANPDTYBY-FTYOSCRSSA-F									PlantCyc/PMN local PGDB
CPD-12588	CPD-12588	norsolorinate anthrone	356.1259883746					C20H18O6			plantcyc <https://plantcyc.org/>	norsolorinic acid anthrone // noranthrone // 3-hexanoyl-4,5-dihydroxy-10-oxo-9,10-dihydroanthracene-2,7-diolate	356.1259883746	CCCCCC(=O)C1(/C(/[O-])=C\C2(/CC3(/C=C(/C=C(C(/C(=O)C(\C(\O)=1)=2)=3)/O)/[O-])))		CIFXLTLZYCPTJK-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
GDP-D-GLUCOSE	GDP-D-GLUCOSE	GDP-alpha-D-glucose	605.0771528021					C16H23N5O16P2			plantcyc <https://plantcyc.org/>	GDP-glucose	605.0771528021	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]4(O[C@@H](N2(C3(\N=C(N)/NC(=O)C(\N=C/2)=3)))[C@H](O)[C@H](O)4))(=O)[O-])		MVMSCBBUIHUTGJ-LRJDVEEWSA-L									PlantCyc/PMN local PGDB
CPD-12601	CPD-12601	beta-D-mannopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>	beta-D-mannose	180.0633881178	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@H](O)O1)		WQZGKKKJIJFFOK-RWOPYEJCSA-N									PlantCyc/PMN local PGDB
UDP-D-GALACTURONATE	UDP-D-GALACTURONATE	UDP-alpha-D-galacturonate	580.0342849344					C15H19N2O18P2			plantcyc <https://plantcyc.org/>		580.0342849344	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](C([O-])=O)[C@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)		HDYANYHVCAPMJV-GXNRKQDOSA-K									PlantCyc/PMN local PGDB
CPD-8746	CPD-8746	(-)-germacrene D	204.1878007704					C15H24			plantcyc <https://plantcyc.org/>	(-)-( S )-germacrene D // (-)-(7 S )-germacrene-D // (1E,6E,8S)-1-methyl-5-methylidene-8-(propan-2-yl)cyclodeca-1,6-diene	204.1878007704	CC(C)[C@H]1(/C=C/C(CC\C=C(C)/CC1)=C)		GAIBLDCXCZKKJE-QRYCCKSOSA-N									PlantCyc/PMN local PGDB
BETA-L-ARABINOSE	BETA-L-ARABINOSE	beta-L-arabinopyranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>	beta-L-arabinose	150.0528234315	C1([C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)		SRBFZHDQGSBBOR-KLVWXMOXSA-N									PlantCyc/PMN local PGDB
CPD-7200	CPD-7200	3-hydroxy-beta-ionone	208.1463298862					C13H20O2			plantcyc <https://plantcyc.org/>	3-hydroxy-9-apo-beta-caroten-9-one	208.1463298862	CC1(\C[C@H](CC(C(/C=C/C(=O)C)=1)(C)C)O)		HFRZSVYKDDZRQY-MVIFTORASA-N									PlantCyc/PMN local PGDB
CPD-10451	CPD-10451	2-methyl-1,5-dinitro-3-nitrosobenzene	215.054220415					C7H5N3O5			plantcyc <https://plantcyc.org/>	2-nitroso-4,6-dinitrotoluene	215.054220415	CC1(/C(/N=O)=C\C(\[N+](=O)[O-])=C/C(/[N+]([O-])=O)=1)		CVKROUKPCDJVNY-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
3-OXO-DELTA46-CHOLYL-COA	3-OXO-DELTA46-CHOLYL-COA	12alpha-hydroxy-3-oxochol-4,6-dien-24-oyl-CoA	1135.3503532591					C45H64N7O19P3S			plantcyc <https://plantcyc.org/>	3-oxo-&Delta; 4,6 -choloyl-CoA	1135.3503532591	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H]5(CC[C@H]6([C@@H]7(\C=C/C4(/[C@](C)(CCC(=O)\C=4)[C@@H](C[C@H](O)[C@](C)56)7))))		XXRCPHNWDYEHBJ-UCJRQDITSA-J									PlantCyc/PMN local PGDB
CPD-12568	CPD-12568	(3 S ,6 E )-nerolidol	222.1983654567					C15H26O			plantcyc <https://plantcyc.org/>	(3 S )-( E )-nerolidol	222.1983654567	C=C[C@@](C)(O)CC/C=C(C)/CCC=C(C)C		FQTLCLSUCSAZDY-ATGUSINASA-N									PlantCyc/PMN local PGDB
CPD-2185	CPD-2185	1-linoleoyl-2-(3E)-hexadecenoyl-phosphatidylglycerol	744.4941350743					C40H72O10P			plantcyc <https://plantcyc.org/>	18:2-t16:1-PG // 1-(9Z,12Z-octadecadienoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) // 1-18:2-2-trans-16:1-phosphatidylglycerol	744.4941350743	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)C/C=C/CCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O		QKKVMRCIRQQMDU-LUGIZMLVSA-M									PlantCyc/PMN local PGDB
CPD-11932	CPD-11932	P 1 ,P 6 - bis (5'-adenosyl) hexaphosphate	995.9809256275					C20H24N10O25P6			plantcyc <https://plantcyc.org/>	AppppppA // adenosine(5')hexaphospho(5')adenosine // P1-P6-bis(5'-adenosyl) hexaphosphate // P(1),P(6)-di(adenosine-5'-)hexaphosphate // Ap 6 A // bis (5'-adenosyl) hexaphosphate // 5',5'''-diadenosine hexaphosphate	995.9809256275	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))[C@H]6(O[C@@H](N4(C5(\C(\N=C/4)=C(N)/N=C\N=5)))[C@H](O)[C@H](O)6)		PZCFFCOJNXGTIM-XPWFQUROSA-H									PlantCyc/PMN local PGDB
UDP-APIOSE	UDP-APIOSE	UDP-D-apiose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C(OP(=O)([O-])OP(O[C@H]1(OC[C@](O)(CO)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)		SYVORCSTSYHSPN-UXAZDEAISA-L									PlantCyc/PMN local PGDB
GLUTATHIONE	GLUTATHIONE	glutathione	307.0838059839					C10H16N3O6S			plantcyc <https://plantcyc.org/>	L-gamma-glutamyl-L-cysteinylglycine // GSH // reduced glutathione // glutathionate // glutathione reduced	307.0838059839	C(S)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O		RWSXRVCMGQZWBV-WDSKDSINSA-M									PlantCyc/PMN local PGDB
CPD-11521	CPD-11521	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-hexanoyl-CoA	1015.2928383802					C37H56N7O18P3S			plantcyc <https://plantcyc.org/>	OPC6-CoA	1015.2928383802	CC\C=C/C[C@H]1([C@H](CCC(=O)1)CCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-])=O)		VWFUYQVGVAEVNH-WZGLBKMISA-J									PlantCyc/PMN local PGDB
DIMETHYLARSINATE	DIMETHYLARSINATE	cacodylate	137.9662008689					C2H6O2AS			plantcyc <https://plantcyc.org/>	dimethylarsinate // DMA V // DMA(V) // Agent Blue	137.9662008689	C[As](C)(=O)[O-]		OGGXGZAMXPVRFZ-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
PAPS	PAPS	3'-phosphoadenylyl-sulfate	506.9862293048					C10H11N5O13P2S			plantcyc <https://plantcyc.org/>	phosphoadenosine-5'-phosphosulfate // phosphoadenosine phosphosulfate // 3'-phosphoadenosine-5'-phosphosulfate // 3'-phosphoadenylyl sulfate // 3'-phospho-5'-adenylyl sulfate	506.9862293048	C(OP(=O)([O-])OS(=O)([O-])=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)		GACDQMDRPRGCTN-KQYNXXCUSA-J									PlantCyc/PMN local PGDB
CPD-16638	CPD-16638	12-demethyl-elloramycin	646.1897704229					C31H34O15			plantcyc <https://plantcyc.org/>	8-demethyl-8-(2,3,4-O-trimethyl-alpha-L-rhamnosyl)-tetracenomycin C	646.1897704229	CC1(/C3(C(/C=C(C(/C(=O)OC)=1)/O[C@H]2([C@H](OC)[C@@H]([C@H]([C@H](C)O2)OC)OC))=C/C4(/C([C@]5([C@@H](C(/OC)=C\C(=O)[C@@](C(C(/C(O)=3)=4)=O)5O)O)O)=O)))		GDMKCWSZMAFALT-WNSZSYCKSA-N									PlantCyc/PMN local PGDB
2-METHYL-BUTYRYL-COA	2-METHYL-BUTYRYL-COA	(2 S )-2-methylbutanoyl-CoA	851.1727232445					C26H40N7O17P3S			plantcyc <https://plantcyc.org/>	(2 S )-2-methyl-butyryl-CoA // (2 S )-2-methylbutyryl-CoA // (2 S )-alpha-methylbutyryl-CoA // (2 S )-alpha-methylbutanoyl-CoA	851.1727232445	CC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]		LYNVNYDEQMMNMZ-JRQZLUQRSA-J									PlantCyc/PMN local PGDB
CPD-19841	CPD-19841	2-deoxy-D-glucono-1,5-lactone	162.0528234315					C6H10O5			plantcyc <https://plantcyc.org/>		162.0528234315	C(O)[C@H]1(OC(C[C@H]([C@@H]1O)O)=O)		DBXNZGWNBVNDSO-KODRXGBYSA-N									PlantCyc/PMN local PGDB
CPD-6681	CPD-6681	D- myo -inositol (3,4,6)-trisphosphate	419.962379343					C6H9O15P3			plantcyc <https://plantcyc.org/>	1D- myo -inositol (3,4,6)-trisphosphate // I(3,4,6)P 3	419.962379343	[C@@H]1(O)([C@H](OP([O-])(=O)[O-])[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)1)		MMWCIQZXVOZEGG-GSRZWBRNSA-H									PlantCyc/PMN local PGDB
CPD-21253	CPD-21253	alpha-D-idopyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	alpha-D-idopyranuronic acid	194.0426526757	C([O-])(=O)[C@H]1(O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)1)		AEMOLEFTQBMNLQ-CLQWQSTFSA-M									PlantCyc/PMN local PGDB
CPD-15801	CPD-15801	(S)-norlaudanine	329.1627082319					C19H24NO4			plantcyc <https://plantcyc.org/>		329.1627082319	COC3(\C(\O)=C/C=C(C[C@H]1(C2(\C=C(C(/OC)=C\C(/CC[NH2+]1)=2)\OC)))\C=3)		FUTZESSLBXJDFG-HNNXBMFYSA-O									PlantCyc/PMN local PGDB
CPD-9298	CPD-9298	S -allyl-L-cysteine	161.0510492925					C6H11NO2S			plantcyc <https://plantcyc.org/>	S --2-propenyl-L-cysteine // S -allylcysteine	161.0510492925	C=CCSC[C@H]([NH3+])C([O-])=O		ZFAHNWWNDFHPOH-YFKPBYRVSA-N									PlantCyc/PMN local PGDB
CPD-26	CPD-26	hexulose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	H6P // D- arabino -3-hexulose 6-P // D- arabino -3-hexulose 6-phosphate	260.0297185262	C(O)C(O)C(=O)C(O)C(O)COP([O-])([O-])=O		UZYFNQCWJLIAKE-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
CPD-9956	CPD-9956	ubiquinol- 8	728.574360928					C49H76O4			plantcyc <https://plantcyc.org/>	ubiquinol(8)	728.574360928	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)		LOJUQFSPYHMHEO-SGHXUWJISA-N									PlantCyc/PMN local PGDB
