PlantCyc.ID	reaction_id	pathway_id	side	Compound.name	KEGG.ID	PubChem.ID	ChEBI.ID
METHYLENE-THF-GLU-N	GCVMULTI-RXN	PWY-3841	right	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GCVT-RXN	GLYCLEAV-PWY	right	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GLYOHMETRANS-RXN	PWY-3841	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	THYMIDYLATESYN-RXN	PWY66-385	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	PANTO-PWY	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GLYOHMETRANS-RXN	PWY-2161	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	RXN0-2921	PWY-2161	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GLYOHMETRANS-RXN	GLYSYN2-PWY	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GLYOHMETRANS-RXN	PWY-181	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	RXN0-2921	PWY-2161	right	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GLYOHMETRANS-RXN	PWY0-1608	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	THYMIDYLATESYN-RXN	PWY-7184	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	THYMIDYLATESYN-RXN	PWY0-166	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GCVMULTI-RXN	PWY0-1608	right	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	RXN-2881	PWY-7909	right	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	METHYLENETHFDEHYDROG-NADP-RXN	PWY-7909	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GLYOHMETRANS-RXN	PWY66-385	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	GCVMULTI-RXN	PWY-181	right	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	THYMIDYLATESYN-RXN	PWY-3841	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	THYMIDYLATESYN-RXN	PWY-7187	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	METHYLENETHFDEHYDROG-NADP-RXN	PWY-3841	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	THYMIDYLATESYN-RXN	PWY-7199	left	a 5,10-methylenetetrahydrofolate			
METHYLENE-THF-GLU-N	RXN-22438	PWY-3841	right	a 5,10-methylenetetrahydrofolate			
TMP	DTMPKI-RXN	PWY0-166	left	dTMP	C00364	16755631	63528
TMP	THYMIDYLATESYN-RXN	PWY0-166	right	dTMP	C00364	16755631	63528
TMP	DTMPKI-RXN	PWY-7187	left	dTMP	C00364	16755631	63528
TMP	THYMIDYLATESYN-RXN	PWY66-385	right	dTMP	C00364	16755631	63528
TMP	THYMIDYLATESYN-RXN	PWY-3841	right	dTMP	C00364	16755631	63528
TMP	THYMIDYLATESYN-RXN	PWY-7184	right	dTMP	C00364	16755631	63528
TMP	THYKI-RXN	PWY-7199	right	dTMP	C00364	16755631	63528
TMP	THYMIDYLATESYN-RXN	PWY-7187	right	dTMP	C00364	16755631	63528
TMP	THYMIDYLATESYN-RXN	PWY-7199	right	dTMP	C00364	16755631	63528
TMP	DTMPKI-RXN	PWY-7197	left	dTMP	C00364	16755631	63528
TMP	DTMPKI-RXN	PWY-7184	left	dTMP	C00364	16755631	63528
DIHYDROFOLATE-GLU-N	THYMIDYLATESYN-RXN	PWY-7184	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	THYMIDYLATESYN-RXN	PWY66-385	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	THYMIDYLATESYN-RXN	PWY-3841	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	DIHYDROFOLATEREDUCT-RXN	PWY66-385	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	THYMIDYLATESYN-RXN	PWY-7199	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	DIHYDROFOLATEREDUCT-RXN	PWY-3742	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	THYMIDYLATESYN-RXN	PWY0-166	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	DIHYDROFOLATEREDUCT-RXN	PWY-6614	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	DIHYDROFOLATEREDUCT-RXN	PWY-3841	right	a 7,8-dihydrofolate			
DIHYDROFOLATE-GLU-N	THYMIDYLATESYN-RXN	PWY-7187	right	a 7,8-dihydrofolate			
FORMATE	R147-RXN	PWY-4361	right	formate	C00058	283	15740
FORMATE	FORMATETHFLIG-RXN	PWY-3742	left	formate	C00058	283	15740
FORMATE	GTP-CYCLOHYDRO-II-RXN	RIBOSYN2-PWY	right	formate	C00058	283	15740
FORMATE	RXN0-724	PWY0-166	left	formate	C00058	283	15740
FORMATE	S-FORMYLGLUTATHIONE-HYDROLASE-RXN	PWY-1801	right	formate	C00058	283	15740
FORMATE	R146-RXN	PWY-5389	right	formate	C00058	283	15740
FORMATE	RXN0-724	PWY-7187	left	formate	C00058	283	15740
FORMATE	FORMATETHFLIG-RXN	PWY-3841	left	formate	C00058	283	15740
FORMATE	OCTADECANAL-DECARBONYLASE-RXN	PWY-6622	right	formate	C00058	283	15740
FORMATE	PYRIMSYN1-RXN	PWY-6890	right	formate	C00058	283	15740
FORMATE	RXN0-723	PWY-7187	left	formate	C00058	283	15740
FORMATE	1.14.13.70-RXN	PWY-2541	right	formate	C00058	283	15740
FORMATE	FORMYLTHFDEFORMYL-RXN	PWY-7909	right	formate	C00058	283	15740
FORMATE	RXN0-723	PWY0-166	left	formate	C00058	283	15740
FORMATE	RXN-20438	PWY18C3-1	right	formate	C00058	283	15740
FORMATE	GTP-CYCLOHYDRO-I-RXN	PWY-3742	right	formate	C00058	283	15740
FORMATE	GTP-CYCLOHYDRO-I-RXN	PWY-6147	right	formate	C00058	283	15740
FORMATE	DIOHBUTANONEPSYN-RXN	RIBOSYN2-PWY	right	formate	C00058	283	15740
FORMATE	FORMATETHFLIG-RXN	PWY-2161	left	formate	C00058	283	15740
DCTP	DCTP-DEAM-RXN	PWY-7187	left	dCTP	C00458	25244665	61481
DCTP	DCDPKIN-RXN	PWY-7184	right	dCTP	C00458	25244665	61481
DCTP	DCTP-DEAM-RXN	PWY0-166	left	dCTP	C00458	25244665	61481
DCTP	RXN0-723	PWY0-166	right	dCTP	C00458	25244665	61481
DCTP	DCDPKIN-RXN	PWY-7197	right	dCTP	C00458	25244665	61481
DCTP	DCDPKIN-RXN	PWY0-166	right	dCTP	C00458	25244665	61481
DCTP	RXN0-723	PWY-7187	right	dCTP	C00458	25244665	61481
DCTP	DCTP-PYROPHOSPHATASE-RXN	PWY-7206	left	dCTP	C00458	25244665	61481
UTP	GLUC1PURIDYLTRANS-RXN	PWY-3801	left	UTP	C00075	7058168	46398
UTP	NAG1P-URIDYLTRANS-RXN	UDPNACETYLGALSYN-PWY	left	UTP	C00075	7058168	46398
UTP	CTPSYN-RXN	PWY-5687	left	UTP	C00075	7058168	46398
UTP	RXN-3	PWY-4	left	UTP	C00075	7058168	46398
UTP	CTPSYN-RXN	PWY-7176	left	UTP	C00075	7058168	46398
UTP	GLUC1PURIDYLTRANS-RXN	PWY-7343	left	UTP	C00075	7058168	46398
UTP	UTPHEXPURIDYLYLTRANS-RXN	PWY-3821	left	UTP	C00075	7058168	46398
UTP	CTPSYN-RXN	PWY-7185	left	UTP	C00075	7058168	46398
UTP	CTPSYN-RXN	PWY-7177	left	UTP	C00075	7058168	46398
UTP	GLUC1PURIDYLTRANS-RXN	GALACTMETAB-PWY	left	UTP	C00075	7058168	46398
UTP	RXN-12196	PWY-7185	left	UTP	C00075	7058168	46398
UTP	GLUC1PURIDYLTRANS-RXN	PWY-6527	left	UTP	C00075	7058168	46398
UTP	UDPKIN-RXN	PWY-5687	right	UTP	C00075	7058168	46398
UTP	GLUC1PURIDYLTRANS-RXN	PWY-7238	left	UTP	C00075	7058168	46398
UTP	RXN-12199	PWY-7177	left	UTP	C00075	7058168	46398
UTP	2.7.7.44-RXN	PWY-4841	left	UTP	C00075	7058168	46398
UTP	RXN-12196	PWY-5687	left	UTP	C00075	7058168	46398
UTP	UDPKIN-RXN	PWY-7176	right	UTP	C00075	7058168	46398
UTP	RXN0-724	PWY0-166	left	UTP	C00075	7058168	46398
UTP	RXN-12199	PWY-5687	left	UTP	C00075	7058168	46398
UTP	RXN-7401	PWY-82	left	UTP	C00075	7058168	46398
UTP	RXN0-724	PWY-7187	left	UTP	C00075	7058168	46398
UTP	UTPHEXPURIDYLYLTRANS-RXN	PWY-6527	left	UTP	C00075	7058168	46398
DUTP	DUDPKIN-RXN	PWY0-166	right	dUTP	C00460	25244408	61555
DUTP	RXN0-724	PWY-7187	right	dUTP	C00460	25244408	61555
DUTP	DUTP-PYROP-RXN	PWY-7206	left	dUTP	C00460	25244408	61555
DUTP	DCTP-DEAM-RXN	PWY-7187	right	dUTP	C00460	25244408	61555
DUTP	DUTP-PYROP-RXN	PWY-7187	left	dUTP	C00460	25244408	61555
DUTP	DUTP-PYROP-RXN	PWY-7184	left	dUTP	C00460	25244408	61555
DUTP	DCTP-DEAM-RXN	PWY0-166	right	dUTP	C00460	25244408	61555
DUTP	RXN0-724	PWY0-166	right	dUTP	C00460	25244408	61555
DUTP	DUDPKIN-RXN	PWY-7184	right	dUTP	C00460	25244408	61555
DUTP	DUTP-PYROP-RXN	PWY0-166	left	dUTP	C00460	25244408	61555
TDP	DTMPKI-RXN	PWY0-166	right	dTDP	C00363	21124327	58369
TDP	DTMPKI-RXN	PWY-7187	right	dTDP	C00363	21124327	58369
TDP	DTDPKIN-RXN	PWY0-166	left	dTDP	C00363	21124327	58369
TDP	DTMPKI-RXN	PWY-7184	right	dTDP	C00363	21124327	58369
TDP	DTDPKIN-RXN	PWY-7187	left	dTDP	C00363	21124327	58369
TDP	DTDPKIN-RXN	PWY-7197	left	dTDP	C00363	21124327	58369
TDP	DTMPKI-RXN	PWY-7197	right	dTDP	C00363	21124327	58369
TDP	DTDPKIN-RXN	PWY-7184	left	dTDP	C00363	21124327	58369
TTP	DTDPKIN-RXN	PWY0-166	right	dTTP	C00459	11988283	37568
TTP	DTDPKIN-RXN	PWY-7187	right	dTTP	C00459	11988283	37568
TTP	DTDPKIN-RXN	PWY-7197	right	dTTP	C00459	11988283	37568
TTP	DTDPKIN-RXN	PWY-7184	right	dTTP	C00459	11988283	37568
GLC-1-P	GLUC1PURIDYLTRANS-RXN	PWY-7238	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GLUC1PURIDYLTRANS-RXN	PWY-3801	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GLUC1PURIDYLTRANS-RXN	PWY-6527	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GALACTURIDYLYLTRANS-RXN	GALACTMETAB-PWY	right	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	PHOSPHOGLUCMUT-RXN	PWY-7238	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	PHOSPHOGLUCMUT-RXN	PWY-6317	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GALACTURIDYLYLTRANS-RXN	PWY-6527	right	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GLUC1PURIDYLTRANS-RXN	PWY-7343	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	PHOSPHOGLUCMUT-RXN	PWY-3801	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GALACTURIDYLYLTRANS-RXN	PWY-6317	right	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	PHOSPHOGLUCMUT-RXN	PWY-7343	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GLUC1PURIDYLTRANS-RXN	GALACTMETAB-PWY	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	RXN-14353	PWY-7238	right	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	GLUC1PADENYLTRANS-RXN	PWY-622	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
GLC-1-P	PHOSPHOGLUCMUT-RXN	PWY-622	left	alpha-D-glucopyranose 1-phosphate		7091266	58601
Alpha-6-alpha-14-glucans	RXN-14371	PWY-622	right	a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan			
Alpha-6-alpha-14-glucans	RXN-14380	PWY-622	left	a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan			
Alpha-6-alpha-14-glucans	RXN-14380	PWY-622	right	a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan			
Alpha-6-alpha-14-glucans	RXN-14374	PWY-622	left	a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan			
Malto-Oligosaccharides	RXN-14380	PWY-622	right	a maltooligosaccharide			17593
Alpha-Amyloses	RXN-14378	PWY-622	right	alpha-amylose			
Alpha-Amyloses	RXN-14373	PWY-622	left	alpha-amylose			
Alpha-Amyloses	RXN-14372	PWY-622	left	alpha-amylose			
ADP-D-GLUCOSE	GLYCOGENSYN-RXN	PWY-622	left	ADP-alpha-D-glucose	C00498	42609821	57498
ADP-D-GLUCOSE	RXN-14378	PWY-622	left	ADP-alpha-D-glucose	C00498	42609821	57498
ADP-D-GLUCOSE	GLUC1PADENYLTRANS-RXN	PWY-622	right	ADP-alpha-D-glucose	C00498	42609821	57498
1-4-alpha-D-Glucan	RXN-14378	PWY-622	left	a (1->4)-alpha-D-glucan	C00718		28102
1-4-alpha-D-Glucan	GLYCOGENSYN-RXN	PWY-622	left	a (1->4)-alpha-D-glucan	C00718		28102
1-4-alpha-D-Glucan	RXN-14371	PWY-622	left	a (1->4)-alpha-D-glucan	C00718		28102
1-4-alpha-D-Glucan	GLYCOGENSYN-RXN	PWY-622	right	a (1->4)-alpha-D-glucan	C00718		28102
CPD-7043	RXN-14374	PWY-622	right	amylopectin	C00317	439207	28057
CPD-7043	RXN-12278	PWY-6724	right	amylopectin	C00317	439207	28057
CPD-7043	RXN-14373	PWY-622	left	amylopectin	C00317	439207	28057
CPD-7043	RXN-12280	PWY-6724	right	amylopectin	C00317	439207	28057
CPD-7043	RXN-14372	PWY-622	right	amylopectin	C00317	439207	28057
Starch	RXN-14373	PWY-622	right	starch	C00369		28017
Starch	RXN-12203	PWY-6724	left	starch	C00369		28017
GALACTOSE-1P	GALACTOKIN-RXN	PWY-6317	right	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	GALACTOKIN-RXN	PWY-6527	right	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	UTPHEXPURIDYLYLTRANS-RXN	PWY-6527	left	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	GALACTURIDYLYLTRANS-RXN	PWY-6317	left	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	GALACTURIDYLYLTRANS-RXN	PWY-6527	left	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	GALACTOKIN-RXN	GALACTMETAB-PWY	right	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	GALACTURIDYLYLTRANS-RXN	GALACTMETAB-PWY	left	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	GALACTOKIN-RXN	PWY-3821	right	alpha-D-galactose 1-phosphate	C00446	7098639	58336
GALACTOSE-1P	UTPHEXPURIDYLYLTRANS-RXN	PWY-3821	left	alpha-D-galactose 1-phosphate	C00446	7098639	58336
ALPHA-D-GALACTOSE	GALACTOKIN-RXN	PWY-6317	left	alpha-D-galactopyranose	C00984	439357	28061
ALPHA-D-GALACTOSE	GALACTOKIN-RXN	GALACTMETAB-PWY	left	alpha-D-galactopyranose	C00984	439357	28061
ALPHA-D-GALACTOSE	GALACTOKIN-RXN	PWY-3821	left	alpha-D-galactopyranose	C00984	439357	28061
ALPHA-D-GALACTOSE	RXN-11502	PWY-6527	right	alpha-D-galactopyranose	C00984	439357	28061
ALPHA-D-GALACTOSE	ALDOSE1EPIM-RXN	PWY-6317	right	alpha-D-galactopyranose	C00984	439357	28061
ALPHA-D-GALACTOSE	RXN-11501	PWY-6527	right	alpha-D-galactopyranose	C00984	439357	28061
ALPHA-D-GALACTOSE	GALACTOKIN-RXN	PWY-6527	left	alpha-D-galactopyranose	C00984	439357	28061
Saturated-Fatty-Acyl-CoA	THIOESTER-RXN	PWY-5148	left	a 2,3,4-saturated fatty acyl CoA			
Saturated-Fatty-Acyl-CoA	KETOACYLCOATHIOL-RXN	PWY-5136	left	a 2,3,4-saturated fatty acyl CoA			
Saturated-Fatty-Acyl-CoA	RXN-11026	PWY-5136	left	a 2,3,4-saturated fatty acyl CoA			
Saturated-Fatty-Acyl-CoA	RXN-11026	PWY-7007	left	a 2,3,4-saturated fatty acyl CoA			
Saturated-Fatty-Acyl-CoA	ACYLCOASYN-RXN	PWY-5136	right	a 2,3,4-saturated fatty acyl CoA			
CPD-12642	RXN-13248	PWY-7007	left	a 3-oxoacid	C01656		47881
CPD-12642	RXN-13247	PWY-7007	right	a 3-oxoacid	C01656		47881
Methylketones	RXN-13248	PWY-7007	right	a methyl ketone			51867
3-KETOACYL-COA	RXN-13247	PWY-7007	left	a 2,3,4-saturated 3-oxoacyl-CoA	C00264		15489
3-KETOACYL-COA	OHACYL-COA-DEHYDROG-RXN	PWY-5136	right	a 2,3,4-saturated 3-oxoacyl-CoA	C00264		15489
3-KETOACYL-COA	OHACYL-COA-DEHYDROG-RXN	PWY-7007	right	a 2,3,4-saturated 3-oxoacyl-CoA	C00264		15489
3-KETOACYL-COA	KETOACYLCOATHIOL-RXN	PWY-5136	right	a 2,3,4-saturated 3-oxoacyl-CoA	C00264		15489
L-3-HYDROXYACYL-COA	ENOYL-COA-HYDRAT-RXN	PWY-5136	left	a 2,3,4-saturated (3 S )-3-hydroxyacyl-CoA	C00640		15455
L-3-HYDROXYACYL-COA	ENOYL-COA-HYDRAT-RXN	PWY-7007	left	a 2,3,4-saturated (3 S )-3-hydroxyacyl-CoA	C00640		15455
L-3-HYDROXYACYL-COA	ENOYL-COA-HYDRAT-RXN	PWY-5138	left	a 2,3,4-saturated (3 S )-3-hydroxyacyl-CoA	C00640		15455
L-3-HYDROXYACYL-COA	OHACYL-COA-DEHYDROG-RXN	PWY-7007	left	a 2,3,4-saturated (3 S )-3-hydroxyacyl-CoA	C00640		15455
L-3-HYDROXYACYL-COA	OHBUTYRYL-COA-EPIM-RXN	PWY-5138	right	a 2,3,4-saturated (3 S )-3-hydroxyacyl-CoA	C00640		15455
L-3-HYDROXYACYL-COA	OHACYL-COA-DEHYDROG-RXN	PWY-5136	left	a 2,3,4-saturated (3 S )-3-hydroxyacyl-CoA	C00640		15455
Fatty-Acids	RXN-7952	LIPAS-PWY	right	a fatty acid	C00162		35366
Fatty-Acids	PHOSPHOLIPASE-A2-RXN	LIPASYN-PWY	right	a fatty acid	C00162		35366
Fatty-Acids	RXN-4142	PWY-2501	right	a fatty acid	C00162		35366
Fatty-Acids	PHOSPHOLIPASE-A1-RXN	LIPASYN-PWY	right	a fatty acid	C00162		35366
Fatty-Acids	BUTYRATE--COA-LIGASE-RXN	PWY-7007	left	a fatty acid	C00162		35366
Fatty-Acids	TRIACYLGLYCEROL-LIPASE-RXN	LIPAS-PWY	right	a fatty acid	C00162		35366
Fatty-Acids	RXN-1602	LIPAS-PWY	right	a fatty acid	C00162		35366
Fatty-Acids	RXN-7902	PWY-5142	right	a fatty acid	C00162		35366
Fatty-Acids	RXN-4121	PWY-2501	left	a fatty acid	C00162		35366
Fatty-Acids	PHOSPHOLIPASE-A1-RXN	PWY-6803	right	a fatty acid	C00162		35366
Fatty-Acids	PHOSPHOLIPASE-A2-RXN	PWY-6803	right	a fatty acid	C00162		35366
Fatty-Acids	RXN-11375	PWY-6483	right	a fatty acid	C00162		35366
ACYL-COA	RXN-1381	PWYIO2-7	left	an acyl-CoA	C00040		17984
ACYL-COA	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	PWYIO2-7	left	an acyl-CoA	C00040		17984
ACYL-COA	BUTYRATE--COA-LIGASE-RXN	PWY-7007	right	an acyl-CoA	C00040		17984
ACYL-COA	RXN-1623	TRIGLSYN-PWY	left	an acyl-CoA	C00040		17984
ACYL-COA	RXN-1381	TRIGLSYN-PWY	left	an acyl-CoA	C00040		17984
ACYL-COA	2.3.1.23-RXN	PWY-6803	left	an acyl-CoA	C00040		17984
ACYL-COA	RXN-1623	PWY-5667	left	an acyl-CoA	C00040		17984
ACYL-COA	RXN-7792	PWY-5129	left	an acyl-CoA	C00040		17984
ACYL-COA	RXN-1381	PWY-5667	left	an acyl-CoA	C00040		17984
ACYL-COA	RXN-1623	PWYIO2-7	left	an acyl-CoA	C00040		17984
ACYL-COA	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	TRIGLSYN-PWY	left	an acyl-CoA	C00040		17984
CPD-12628	RXN-11658	PWY-6762	right	salicylate 2-O-beta-D-glucoside		7099939	145670
CPD-110	RXN-6723	PWY-4203	left	salicylate	C00805	54675850	30762
CPD-110	RXNQT-4366	PWY18C3-24	right	salicylate	C00805	54675850	30762
CPD-110	RXNQT-4366	PWY18C3-25	right	salicylate	C00805	54675850	30762
CPD-110	RXN-6723	PWY18C3-22	left	salicylate	C00805	54675850	30762
CPD-110	RXN-11658	PWY-6762	left	salicylate	C00805	54675850	30762
TETRADEHYDROACYL-COA	RXN-7911	PWY-6837	right	a (2E,4E)-2,4-dienoyl-CoA	C04512		17157
TETRADEHYDROACYL-COA	RXN-12520	PWY-6837	right	a (2E,4E)-2,4-dienoyl-CoA	C04512		17157
Trans-3-enoyl-CoAs	RXN-7835	PWY-5138	left	a (3 E )-3-enoyl-CoA	C05067		27700
Trans-3-enoyl-CoAs	RXN-7911	PWY-6837	left	a (3 E )-3-enoyl-CoA	C05067		27700
Trans-3-enoyl-CoAs	RXN-7836	PWY-5138	left	a (3 E )-3-enoyl-CoA	C05067		27700
Trans-3-enoyl-CoAs	RXN-7836	PWY-6837	left	a (3 E )-3-enoyl-CoA	C05067		27700
trans-3-cis-5-dienoyl-CoA	RXN-12520	PWY-6837	left	a (3E,5Z)-alka-3,5-dienoyl-CoA			
trans-3-cis-5-dienoyl-CoA	RXN-12519	PWY-6837	left	a (3E,5Z)-alka-3,5-dienoyl-CoA			
trans-2-cis-5-dienoyl-CoA	RXN-12518	PWY-6837	right	a (2E,5Z)-alka-2,5-dienoyl-CoA			
trans-2-cis-5-dienoyl-CoA	RXN-12519	PWY-6837	right	a (2E,5Z)-alka-2,5-dienoyl-CoA			
cis-5-enoyl-CoA	RXN-12518	PWY-6837	left	a (5Z)-alkan-5-enoyl-CoA			
AMINO-HYDROXYMETHYL-METHYL-PYR-P	PYRIMSYN3-RXN	PWY-6890	left	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	C04556	25244846	58354
AMINO-HYDROXYMETHYL-METHYL-PYR-P	OHMETPYRKIN-RXN	PWY-6910	right	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	C04556	25244846	58354
AMINO-HYDROXYMETHYL-METHYL-PYR-P	PYRIMSYN3-RXN	PWY-6910	left	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	C04556	25244846	58354
AMINO-HYDROXYMETHYL-METHYL-PYR-P	PYRIMSYN1-RXN	PWY-6890	right	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	C04556	25244846	58354
AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP	THI-P-SYN-RXN	PWY-6908	left	4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	C04752	25245586	57841
AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP	PYRIMSYN3-RXN	PWY-6890	right	4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	C04752	25245586	57841
AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP	PYRIMSYN3-RXN	PWY-6910	right	4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	C04752	25245586	57841
HMP	OHMETPYRKIN-RXN	PWY-6910	left	4-amino-2-methyl-5-pyrimidinemethanol	C01279	777	16892
CPD-693	1.2.3.14-RXN	PWY-695	right	2- cis -abscisate	C06082	7251168	37569
CPD-693	RXN-19718	PWY4FS-17	right	2- cis -abscisate	C06082	7251168	37569
CPD-693	RXN-11469	PWY-5272	right	2- cis -abscisate	C06082	7251168	37569
CPD-693	RXN-8155	PWY-5272	left	2- cis -abscisate	C06082	7251168	37569
CPD-7727	RXN-11469	PWY-5272	left	beta-D-glucopyranosyl abscisate	C15970	46173811	22151
CPD-7727	RXN-8155	PWY-5272	right	beta-D-glucopyranosyl abscisate	C15970	46173811	22151
CPD-22136	RXN-20441	PWY18C3-1	left	4alpha-carboxy-5alpha-cholest-7-en-3beta-ol		21145102	
CPD-22136	RXN-20440	PWY18C3-1	right	4alpha-carboxy-5alpha-cholest-7-en-3beta-ol		21145102	
4-ALPHA-METHYL-5-ALPHA	RXN-4286	PWY18C3-1	left	4alpha-methyl-5alpha-cholest-7-en-3beta-ol	C08825	160482	18378
4-ALPHA-METHYL-5-ALPHA	RXN-20440	PWY18C3-1	left	4alpha-methyl-5alpha-cholest-7-en-3beta-ol	C08825	160482	18378
CPD-4183	RXN-20438	PWY18C3-1	right	4alpha-methyl-cholesta-8,14-dienol		102515253	
CPD-4183	RXN-20439	PWY18C3-1	right	4alpha-methyl-cholesta-8,14-dienol		102515253	
CPD-4182	RXN-20436	PWY18C3-1	right	4alpha,14alpha-dimethyl-cholesta-8-enol		14845298	
CPD-4182	RXN-20438	PWY18C3-1	left	4alpha,14alpha-dimethyl-cholesta-8-enol		14845298	
CPD-4181	RXN-20433	PWY18C3-1	left	cycloartanol		12760132	
CPD-4181	RXN-4282	PWY18C3-1	left	cycloartanol		12760132	
CYCLOARTENOL	CYCLOARTENOL-SYNTHASE-RXN	PWY-6115	right	cycloartenol	C01902	92110	17030
CYCLOARTENOL	CYCLOARTENOL-SYNTHASE-RXN	PWY-8028	right	cycloartenol	C01902	92110	17030
CYCLOARTENOL	RXN-4021	PWY-2541	left	cycloartenol	C01902	92110	17030
CYCLOARTENOL	RXN-4282	PWY18C3-1	right	cycloartenol	C01902	92110	17030
CPD-22131	RXN-20434	PWY18C3-1	left	(3beta,9beta)-4alpha-demethyl-4alpha-carboxy-9,19-cyclolanost-3-ol		138319374	
CPD-22131	RXN-20433	PWY18C3-1	right	(3beta,9beta)-4alpha-demethyl-4alpha-carboxy-9,19-cyclolanost-3-ol		138319374	
CHOLESTEROL	RXN66-323	PWY18C3-1	left	cholesterol	C00187	5997	16113
CHOLESTEROL	RXN18C3-235	PWY18C3-2	left	cholesterol	C00187	5997	16113
CHOLESTEROL	RXN18C3-235	PWY18C3-3	left	cholesterol	C00187	5997	16113
CPD-4187	RXN66-323	PWY18C3-1	right	7-dehydrocholesterol	C01164	439423	17759
CPD-4187	1.14.21.6-RXN	PWY18C3-1	right	7-dehydrocholesterol	C01164	439423	17759
