Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
L-arabinofuranose	L-arabinofuranose	L-arabinofuranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>	L-Ara f	150.0528234315	C(O)[C@H]1([C@H](O)[C@@H](O)C(O)O1)		HMFHBZSHGGEWLO-HWQSCIPKSA-N									PlantCyc/PMN local PGDB
D-Fructopyranose	D-Fructopyranose	D-fructopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)C1(O)(OC[C@@H](O)[C@@H](O)[C@H](O)1)											PlantCyc/PMN local PGDB
6-Hydroxy-Purine-Nucleotides	6-Hydroxy-Purine-Nucleotides	a 6-hydroxypurine nucleotide	348.0470999249					C10H13N4O8P			plantcyc <https://plantcyc.org/>		348.0470999249	C(OP(=O)(O)O)C1(C(O)C(O)C(O1)N2(\C=N/C3(\C/2=N/C=N\C(\O)=3)))											PlantCyc/PMN local PGDB
Jasmonic-Acids	Jasmonic-Acids	a jasmonate	210.1255944441					C12H17O3			plantcyc <https://plantcyc.org/>	a jasmonic acid // a JA	210.1255944441	CC\C=C/CC1(C(=O)CCC1CC([O-])=O)		ZNJFBWYDHIGLCU-ARJAWSKDSA-M									PlantCyc/PMN local PGDB
D-mannofuranose	D-mannofuranose	D-mannofuranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>	Manf // D-manno-hexofuranose	180.0633881178	C(O)[C@@H](O)[C@@H]1([C@@H]([C@@H](C(O)O1)O)O)		AVVWPBAENSWJCB-GASJEMHNSA-N									PlantCyc/PMN local PGDB
CPD-4893	CPD-4893	sabinene	136.1252005136					C10H16			plantcyc <https://plantcyc.org/>		136.1252005136	CC(C)C12(C(C1)C(CC2)=C)											PlantCyc/PMN local PGDB
Pyranuronates	Pyranuronates	a pyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	a pyranuronic acid	194.0426526757	C1(O)(C(O)C(O)OC(C(=O)[O-])C(O)1)		AEMOLEFTQBMNLQ-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-538	CPD-538	a serine phosphoethanolamine	228.0511226703					C5H13N2O6P			plantcyc <https://plantcyc.org/>		228.0511226703	C(COP(OCC(C(=O)[O-])[NH3+])([O-])=O)[NH3+]											PlantCyc/PMN local PGDB
Alpha-Hexose-1-Phosphates	Alpha-Hexose-1-Phosphates	an alpha-hexose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(O)C1(O[C@H](OP(=O)([O-])[O-])C(O)C(O)C(O)1)		HXXFSFRBOHSIMQ-SQHQMROCSA-L									PlantCyc/PMN local PGDB
12-Hydroxyjasmonate-Sulfates	12-Hydroxyjasmonate-Sulfates	a 12-hydroxyjasmonate sulfate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>	a 12-OHJA sulfate // a 12-hydroxyjasmonic acid sulfate // a SO4-hydroxy-JA // a 12-hydroxy-JA sulfate	306.0773236225	C(OS(=O)(=O)[O-])C\C=C/CC1(C(=O)CCC1CC([O-])=O)		MLUJBNROAVANKK-UPHRSURJSA-L									PlantCyc/PMN local PGDB
L-Fucopyranoses	L-Fucopyranoses	L-fucopyranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>	6-deoxy-L-galactose // L-galactomethylose	164.0684734957	C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O)											PlantCyc/PMN local PGDB
D-idopyranuronate	D-idopyranuronate	D-idopyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	D-idopyranuronic acid	194.0426526757	C([O-])(=O)[C@H]1(OC(O)[C@@H](O)[C@H](O)[C@@H](O)1)		AEMOLEFTQBMNLQ-ISAMGBGPSA-M									PlantCyc/PMN local PGDB
Farnesoates	Farnesoates	a farnesoate	233.1541549183					C15H20O2			plantcyc <https://plantcyc.org/>	a farnesoic acid // a 3,7,11-trimethyl-2,6,10-dodecatrienoic acid // a farnesenic acid // a farnesic acid // a farnesylic acid	233.1541549183	CC(C)=CCCC(C)=C=CCC(C)=C=C(=O)[O-]											PlantCyc/PMN local PGDB
CPD0-2186	CPD0-2186	a hexadecenoyl-CoA (n-C16:1CoA)	1003.3292238865					C37H60N7O17P3S			plantcyc <https://plantcyc.org/>		1003.3292238865	CCCCCC/C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O											PlantCyc/PMN local PGDB
5-Deoxy-D-Ribofuranose	5-Deoxy-D-Ribofuranose	5-deoxy-D-ribofuranose	134.0579088094					C5H10O4			plantcyc <https://plantcyc.org/>		134.0579088094	C[C@H]1(OC(O)[C@@H]([C@@H]1O)O)		MKMRBXQLEMYZOY-SOOFDHNKSA-N									PlantCyc/PMN local PGDB
CPD-13545	CPD-13545	chitobiose	340.1481803797					C12H26N2O9			plantcyc <https://plantcyc.org/>	beta-D-glucosaminyl-(1->4)-D-glucosamine // 2-amino-4- O -(2-amino-2-deoxy-beta-D-glucopyranosyl)-2-deoxy-D-glucopyranose	340.1481803797	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+]))											PlantCyc/PMN local PGDB
D-Fucoses	D-Fucoses	D-fucose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>	6-deoxy-D-galactose	164.0684734957	C[C@H]([C@H](O)[C@H](O)[C@H](C=O)O)O		PNNNRSAQSRJVSB-DPYQTVNSSA-N									PlantCyc/PMN local PGDB
CPD-11256	CPD-11256	an 11-hydroxyjasmonate sulfate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>	an 11-OHJA sulfate // an 11-hydroxyjasmonic acid sulfate // an 11-SO4-hydroxy-JA // an 11-hydroxy-JA-sulfate	306.0773236225	CC(OS(=O)(=O)[O-])\C=C/CC1(C(=O)CCC1CC([O-])=O)		XOANNBHPTKIFSM-IHWYPQMZSA-L									PlantCyc/PMN local PGDB
CPD-24682	CPD-24682	9,10,13-TriHOME	330.2406242019					C18H33O5			plantcyc <https://plantcyc.org/>	(11E)-9,10,13-trihydroxyoctadecenoate // 9,10,13-trihydroxy-11-octadecenoate // 9,10,13-Trihydroxyoctadec-11-enoate	330.2406242019	CCCCCC(O)/C=C/C(O)C(O)CCCCCCCC(=O)[O-]		NTVFQBIHLSPEGQ-BUHFOSPRSA-M									PlantCyc/PMN local PGDB
UDP-L-ARABINOSE	UDP-L-ARABINOSE	UDP-L-arabinose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>	UDP-beta-L-arabinose // UDP-arabinose	536.0444556902	C3(OC(OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@@H](O)3)		DQQDLYVHOTZLOR-OKQNPRBNSA-L									PlantCyc/PMN local PGDB
Heme-b	Heme-b	heme b	618.1929477006					C34H30N4O4FE			plantcyc <https://plantcyc.org/>		618.1929477006	C=CC4(\C(/C)=C5(\C=C6(C(/C)=C(CCC(=O)[O-])/C7(\C=C8(C(/CCC(=O)[O-])=C(C)/C1(/N([Fe]3(N(C(/C=C2(C(/C)=C(C=C)/C(\C=1)=[N+]2/3))=4)5)([N+]/6=7))8))))))		YHLKGEDAGPGZPN-RGGAHWMASA-J									PlantCyc/PMN local PGDB
7-Deazapurines	7-Deazapurines	a 7-deazapurine	119.0483471761					C6H5N3			plantcyc <https://plantcyc.org/>		119.0483471761	C2(\N\C=N/C1(\C(/C=C\N=1)=2))											PlantCyc/PMN local PGDB
CPD-25183	CPD-25183	rosmarinate	360.0845174904					C18H15O8			plantcyc <https://plantcyc.org/>	rosmarinate anion // rosmarinate(1-)	360.0845174904	C(OC(C(=O)[O-])CC1(\C=C/C(/O)=C(\C=1)/O))(=O)/C=C/C2(/C=C(C(/O)=C\C=2)/O)		DOUMFZQKYFQNTF-ZZXKWVIFSA-M									PlantCyc/PMN local PGDB
Phycoerythrobilins	Phycoerythrobilins	a phycoerythrobilin	586.2791349732					C33H36N4O6			plantcyc <https://plantcyc.org/>	PEB	586.2791349732	C/C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C[C@H]2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)		IGJXAXFFKKRFKU-VVZNRSQRSA-L									PlantCyc/PMN local PGDB
D-rhamnopyranoses	D-rhamnopyranoses	D-rhamnopyranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>		164.0684734957	C[C@@H]1([C@H]([C@@H]([C@@H](C(O1)O)O)O)O)											PlantCyc/PMN local PGDB
9-HOTrE	9-HOTrE	9-HOTrE	294.2194948293					C18H29O3			plantcyc <https://plantcyc.org/>	9-HOTE // 9-hydroxy-10E,12Z,15Z-octadecatrienoiate // (+/-)9-HOTrE // (+/-)9-HOTE	294.2194948293	CC\C=C/C\C=C/C=C/C(O)CCCCCCCC(=O)[O-]		RIGGEAZDTKMXSI-CUHSZNQNSA-M									PlantCyc/PMN local PGDB
Glucose-6-phosphate	Glucose-6-phosphate	D-glucose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	D-glucose-6-P	260.0297185262	C(=O)[C@@H]([C@H]([C@@H]([C@@H](COP([O-])(=O)[O-])O)O)O)O		VFRROHXSMXFLSN-SLPGGIOYSA-L									PlantCyc/PMN local PGDB
D-GLUCOSAMINE-6-P	D-GLUCOSAMINE-6-P	D-glucosamine 6-phosphate	259.0457029414					C6H13NO8P			plantcyc <https://plantcyc.org/>	D-glucosamine phosphate // D-glucosamine-6-P	259.0457029414	C(OP([O-])(=O)[O-])[C@H]1(OC(O)[C@H]([NH3+])[C@@H](O)[C@H](O)1)		XHMJOUIAFHJHBW-IVMDWMLBSA-M									PlantCyc/PMN local PGDB
D-mannuronates	D-mannuronates	D-mannuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	D-mannuronic acid	194.0426526757	C(=O)[C@H]([C@@H](O)[C@H](O)[C@@H](C([O-])=O)O)O		IAJILQKETJEXLJ-MBMOQRBOSA-M									PlantCyc/PMN local PGDB
Xylulose	Xylulose	xylulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)C(O)C(O)C(=O)CO		ZAQJHHRNXZUBTE-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
3-CHLORO-DL-ALANINE	3-CHLORO-DL-ALANINE	3-chloro-DL-alanine	123.008706152					C3H6NO2CL			plantcyc <https://plantcyc.org/>	beta-chloro-DL-alanine	123.008706152	C(Cl)C([NH3+])C([O-])=O											PlantCyc/PMN local PGDB
NACMUR	NACMUR	N -acetyl-D-muramate	293.1110665919					C11H18NO8			plantcyc <https://plantcyc.org/>	2-acetamido-3- O -(D-1-carboxyethyl)-2-deoxy-beta-D-glucose // MurNAc // N -acetylmuramic acid // NAcMur // 2-[3-acetylamino-2,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-4-yl]oxypropanoic acid // N -acetyl-D-muramic acid	293.1110665919	C[C@@H](O[C@@H]1([C@@H](NC(=O)C)C(O[C@H](CO)[C@H]1O)O))C(=O)[O-]		MNLRQHMNZILYPY-MKFCKLDKSA-M									PlantCyc/PMN local PGDB
Inositol-Phosphates	Inositol-Phosphates	an inositol phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C1(C(C(C(C(C1O)O)OP(=O)([O-])[O-])O)O)O											PlantCyc/PMN local PGDB
3-Dehydropyranoses	3-Dehydropyranoses	a 3-dehydropyranose	178.0477380536					C6H10O6			plantcyc <https://plantcyc.org/>		178.0477380536	C(O)C1(C(O)C(=O)C(O)C(O)O1)		APIQNBNBIICCON-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
N-ACETYL-D-GLUCOSAMINE-6-P	N-ACETYL-D-GLUCOSAMINE-6-P	N -acetyl-D-glucosamine 6-phosphate	301.0562676277					C8H14NO9P			plantcyc <https://plantcyc.org/>	N -acetylglucosamine-6-P // GlcNAc-6-P // N -acetyl-D-glucosamine-6-P // N -acetyl-glucosamine 6-phosphate // N -acetyl-glucosamine-6-P	301.0562676277	CC(=O)N[C@H]1(C(O)O[C@H](COP([O-])(=O)[O-])[C@@H](O)[C@H](O)1)		BRGMHAYQAZFZDJ-RTRLPJTCSA-L									PlantCyc/PMN local PGDB
CPD-16768	CPD-16768	mycosamine	163.0844579109					C6H14NO4			plantcyc <https://plantcyc.org/>	3-amino-3-deoxy-D-rhamnose // 3-amino-3,6-dideoxymannose // 3-amino-3,6-dideoxy-D-mannose	163.0844579109	C[C@H]1(OC([C@@H](O)[C@H]([C@H](O)1)[NH3+])O)		OINCELAOJGBMQV-YIDFTEPTSA-O									PlantCyc/PMN local PGDB
23-Diaminopropanoate	23-Diaminopropanoate	2,3-diaminopropanoate	104.0585775114					C3H9N2O2			plantcyc <https://plantcyc.org/>	2,3-diaminopropionate // 2,3-diaminopropionic acid // 2,3-diaminopropanoic acid // 3-aminoalanine zwitterion // 2-amino-3-ammoniopropanoate	104.0585775114	C([NH3+])C(C(=O)[O-])[NH3+]		PECYZEOJVXMISF-UHFFFAOYSA-O									PlantCyc/PMN local PGDB
CPD-15991	CPD-15991	D-trehalose 6-phosphate	422.0825419577					C12H21O14P			plantcyc <https://plantcyc.org/>	trehalose phosphate // trehalose 6-phosphate	422.0825419577	C([C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)OC2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))O											PlantCyc/PMN local PGDB
Plastoquinols	Plastoquinols	a plastoquinol	750.6314818764					C53H82O2			plantcyc <https://plantcyc.org/>	PQ	750.6314818764	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C(/C)=C(C)/C(/O)=1)/O)											PlantCyc/PMN local PGDB
6-7-Dihydrobiopterins	6-7-Dihydrobiopterins	6,7-dihydrobiopterin	239.1018393096					C9H13N5O3			plantcyc <https://plantcyc.org/>	a 6,7-dihydrobiopterin // quinoid dihydrobiopterin // q-dihydrobiopterin	239.1018393096	CC(O)C(O)C2(CNC1(\C(\C(=O)\N=C(N)/N=1)=N/2))		ZHQJVZLJDXWFFX-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
D-fructofuranose-1-phosphate	D-fructofuranose-1-phosphate	D-fructofuranose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(O)[C@@H]1([C@@H](O)[C@H](O)C(COP([O-])([O-])=O)(O)O1)											PlantCyc/PMN local PGDB
CPD-55	CPD-55	octadecanal	268.2766157777					C18H36O			plantcyc <https://plantcyc.org/>		268.2766157777	CCCCCCCCCCCCCCCCCC=O		FWWQKRXKHIRPJY-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CPD-8250	CPD-8250	alpha-amyrin	426.3861662271					C30H50O			plantcyc <https://plantcyc.org/>	viminalol // alpha-amyrenol // alpha-amyrine // (3beta)-urs-12-en-3-ol // 5alpha-urs-12-en-3beta-ol // 4,4,6a,6b,8a,11,12,14b-octamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-ol	426.3861662271	C[C@@H]1(CC[C@]2(C)(CC[C@@]3(C)([C@]4([C@H](C\C=C([C@H]([C@@H](C)1)2)/3)[C@@]5(C)(CC[C@H](O)C(C)(C)[C@H](CC4)5))(C))))		FSLPMRQHCOLESF-SFMCKYFRSA-N									PlantCyc/PMN local PGDB
METHYLENE-THF	METHYLENE-THF	5,10-methylenetetrahydropteroyl mono-L-glutamate	457.1709815073					C20H21N7O6			plantcyc <https://plantcyc.org/>	N 5 ,N 10 -methylenetetrahydrofolate mono-L-glutamate // 5,10-methylenetetrahydrofolate mono-L-glutamate // 5,10-methylene-H 4 PteGlu 1	457.1709815073	C3(NC4(/N=C(N)\NC(=O)C(/N2(CN(C1(\C=C/C(/C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)=C\C=1))C[C@@H]23))=4))		QYNUQALWYRSVHF-OLZOCXBDSA-L									PlantCyc/PMN local PGDB
CPD-4204	CPD-4204	trans -zeatin riboside diphosphate	511.0869296274					C15H20N5O11P2			plantcyc <https://plantcyc.org/>	ZDP // zeatin diphosphate // tZRDP	511.0869296274	CC(/CO)=C\CNC3(/N=C\N=C1(C(/N=C\N1[C@@H]2(O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))=3))		MXFPFNSSZYNJGX-HNNGNKQASA-K									PlantCyc/PMN local PGDB
CPD-13685	CPD-13685	2-naphthol 6'-O-malonylglucoside	392.1107322409					C19H19O9			plantcyc <https://plantcyc.org/>		392.1107322409	C3(\C=C2(\C=C/C(/O[C@@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)[O-]))=C\C/2=C\C=3))		AUARYYUGYYPPDD-LQDZTQBFSA-M									PlantCyc/PMN local PGDB
5-PHOSPHO-RIBOSYL-GLYCINEAMIDE	5-PHOSPHO-RIBOSYL-GLYCINEAMIDE	N 1 -(5-phospho-beta-D-ribosyl)glycinamide	286.0566019787					C7H14N2O8P			plantcyc <https://plantcyc.org/>	5-phospho-beta-D-ribosyl-glycineamide // 5'-phosphoribosylglycinamide // 5'-phosphoribosylglycineamide // 5'-p-ribosylglycinamide // 5'-p-ribosylglycineamide	286.0566019787	C([NH3+])C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)		OBQMLSFOUZUIOB-SHUUEZRQSA-M									PlantCyc/PMN local PGDB
CPD-8093	CPD-8093	1-linoleoyl-2-alpha-linolenoyl-phosphatidylcholine	781.56215506					C44H78NO8P			plantcyc <https://plantcyc.org/>	phosphatidylcholine (1-18:2-2-18:3) // 18:2-18:3-PC // 1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine // 1-18:2-2-18:3-phosphatidylcholine	781.56215506	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C)=O		HZGAVPNEGHQJID-UNBCHYIMSA-N									PlantCyc/PMN local PGDB
CPD-12621	CPD-12621	4-(indol-3-yl)butanoyl-beta-D-glucose	365.1474520982					C18H23NO7			plantcyc <https://plantcyc.org/>	IBA-glucose // indolebutyryl-glucose // indole-3-butyryl-D-glucose // IBA-Glc // indole-3-butyric acid D-glucoside // indole-3-butyryl-glucose	365.1474520982	C(O)[C@H]3(O[C@@H](OC(=O)CCCC1(\C2(/C=C\C=C/C(/N\C=1)=2)))[C@H](O)[C@@H](O)[C@H](O)3)		CIJFFKOICMQHCH-LHKMKVQPSA-N									PlantCyc/PMN local PGDB
BENZOATE	BENZOATE	benzoate	122.0367794368					C7H5O2			plantcyc <https://plantcyc.org/>	benzoic acid // benzenecarboxylic acid // phenylformic acid	122.0367794368	C(C1(\C=C/C=C\C=1))([O-])=O		WPYMKLBDIGXBTP-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-9898	CPD-9898	3-methoxy-4-hydroxy-5-( all-trans -nonaprenyl)benzoate	780.6056610564					C53H79O4			plantcyc <https://plantcyc.org/>	3-nonaprenyl-4-hydroxy-5-methoxybenzoate // 3-methoxy-4-hydroxy-5-nonaprenylbenzoate // 3-(3,7,11,15,19,23-nonamethyltetracosa-2,6,10,14,18,22-hexaenyl) -4-hydroxy-5-methoxy-benzoic acid	780.6056610564	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/OC)/C([O-])=O)		FDPPBYXDOXRDHA-JSGWLJPKSA-M									PlantCyc/PMN local PGDB
CPD0-2489	CPD0-2489	2-hydroxy-3-nitropropionate	137.0324223404					C3H4NO5			plantcyc <https://plantcyc.org/>		137.0324223404	C([N+](=O)[O-])C(O)C(=O)[O-]		XUBFCGLROXDUOV-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
ISOBUTYRATE	ISOBUTYRATE	isobutanoate	88.052429501					C4H7O2			plantcyc <https://plantcyc.org/>	2-methylpropionic acid // 2-methylpropanoic acid // isobutyric acid // isobutyrate // dimethylacetic acid // 2-methylpropanoate	88.052429501	CC(C)C([O-])=O		KQNPFQTWMSNSAP-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-9038	CPD-9038	precorrin-1	850.290881451					C41H38N4O16			plantcyc <https://plantcyc.org/>		850.290881451	C[C@]5(C1(\N=C(CC4(\NC(/CC3(\NC(/CC2(\NC(/C=1)=C(CC([O-])=O)/C(\CCC([O-])=O)=2))=C(CCC([O-])=O)/C(\CC(=O)[O-])=3))=C(CCC([O-])=O)/C(\CC([O-])=O)=4))/[C@H]5CCC(=O)[O-]))(CC([O-])=O)		CJLVUWULFKHGFB-NZCAJUPMSA-F									PlantCyc/PMN local PGDB
CPD-8079	CPD-8079	1-18:1-2-16:3-monogalactosyldiacylglycerol	750.5281985964					C43H74O10			plantcyc <https://plantcyc.org/>	18:1-16:3-MGDG // 1-(9Z-octadecenoyl)-2-(7Z,10Z,13Z-hexadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	750.5281985964	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/C\C=C/CC)=O)=O		ULEDCQDCQAHGFD-LUKLOYDESA-N									PlantCyc/PMN local PGDB
MANNOSE-1P	MANNOSE-1P	alpha-D-mannose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	mannose-1-phosphate // D-mannose-1-phosphate // mannose-1-P // alpha-D-mannopyranose 1-phosphate	260.0297185262	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@H](O)1)		HXXFSFRBOHSIMQ-RWOPYEJCSA-L									PlantCyc/PMN local PGDB
DOCOSANOATE	DOCOSANOATE	behenate	340.3341306566					C22H43O2			plantcyc <https://plantcyc.org/>	behenic acid // docosanoic acid // docosanoate	340.3341306566	CCCCCCCCCCCCCCCCCCCCCC([O-])=O		UKMSUNONTOPOIO-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-717	CPD-717	3-dehydro-6-deoxoteasterone	432.3603454071					C28H48O3			plantcyc <https://plantcyc.org/>	dehydro-deoxoteasterone	432.3603454071	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))		URNVSZVQLKHKDE-WAFXAADMSA-N									PlantCyc/PMN local PGDB
CPD-8078	CPD-8078	1-18:3-2-16:2-monogalactosyldiacylglycerol	748.5125485322					C43H72O10			plantcyc <https://plantcyc.org/>	18:3-16:2-MGDG // 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	748.5125485322	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/CCCCC)=O)=O		WSMYBUVBFWDMEC-SBPCIGHSSA-N									PlantCyc/PMN local PGDB
CPD-12406	CPD-12406	( Z )-1-(L-cysteinylglycin- S -yl)- N -hydroxy-&omega;-(methylsulfanyl)nonan-1-imine	379.1599478149					C15H29N3O4S2			plantcyc <https://plantcyc.org/>		379.1599478149	CSCCCCCCCCC(\SC[C@H]([NH3+])C(=O)NCC([O-])=O)=N\O		XYOACNDOMQSCCR-JYRXDZGKSA-N									PlantCyc/PMN local PGDB
INDOLE-3-ACETYL-ASP	INDOLE-3-ACETYL-ASP	(indol-3-yl)acetyl-L-aspartate	290.0902715703					C14H12N2O5			plantcyc <https://plantcyc.org/>	indole-3-acetyl-aspartic acid // indole-3-acetyl-Asp	290.0902715703	C(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))(N[C@H](C(=O)[O-])CC([O-])=O)=O		VAFNMNRKDDAKRM-NSHDSACASA-L									PlantCyc/PMN local PGDB
CPD-15476	CPD-15476	8-hydroxy-salvigenin	344.0896028683					C18H16O7			plantcyc <https://plantcyc.org/>	8-OH-salvigenin // 4H-1-benzopyran-4-one, 5,8-dihydroxy-6,7-dimethoxy-2-(4-methoxyphenyl)- // flavone, 5,8-dihydroxy-4',6,7-trimethoxy-	344.0896028683	COC3(\C=C/C(/C1(/OC2(/C(/O)=C(C(\OC)=C(C(\C(=O)\C=1)=2)\O)/OC)))=C\C=3)		ZNLSNAZJVYNXLN-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
4-hydroxybenzoate	4-hydroxybenzoate	4-hydroxybenzoate	138.0316940589					C7H5O3			plantcyc <https://plantcyc.org/>	p -hydroxybenzoate // 4-hydroxybenzoic acid	138.0316940589	C(C1(\C=C/C(/O)=C\C=1))(=O)[O-]		FJKROLUGYXJWQN-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD0-1808	CPD0-1808	1,2-dioctanoyl-1-amino-2,3-propanediol	343.2722586813					C19H37NO4			plantcyc <https://plantcyc.org/>	diC 8 1-amide	343.2722586813	CCCCCCCC(=O)NCC(CO)OC(=O)CCCCCCC		KGDBSAYTYOBZHB-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
N-FORMYLKYNURENINE	N-FORMYLKYNURENINE	N -formyl-L-kynurenine	236.079706884					C11H12N2O4			plantcyc <https://plantcyc.org/>	N -formylkynurenine	236.079706884	C(=O)NC1(/C=C\C=C/C(/C(=O)C[C@H]([NH3+])C(=O)[O-])=1)		BYHJHXPTQMMKCA-QMMMGPOBSA-N									PlantCyc/PMN local PGDB
PYRROLINE-HYDROXY-CARBOXYLATE	PYRROLINE-HYDROXY-CARBOXYLATE	(3 R ,5 S )-3-hydroxy-1-pyrroline-5-carboxylate	129.0425930962					C5H6NO3			plantcyc <https://plantcyc.org/>	L-&Delta; 1 -pyrroline 3-hydroxy-5-carboxylate // L-1-pyrroline-3-hydroxy-5-carboxylate	129.0425930962	C1(\[C@H](O)C[C@@H](C([O-])=O)\N=1)		WFOFKRKDDKGRIK-DMTCNVIQSA-M									PlantCyc/PMN local PGDB
