Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-18823	CPD-18823	3-oxocholan-24-oyl-CoA	1123.3867387654					C45H68N7O18P3S			plantcyc <https://plantcyc.org/>		1123.3867387654	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H]6(CC[C@H]7([C@@H]5(CC[C@@H]4(CC(=O)CC[C@@](C)4[C@H]5CC[C@](C)67))))		URZYEVFFDFMJGU-BEVXJUHISA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	2,3,4-saturated fatty acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD1F-95	CPD1F-95	gibberellin A 12	332.1987593872					C20H26O4			plantcyc <https://plantcyc.org/>	C20-GAs // C 20 -GAs // open lactone gibberrellin skeleton // C 20 skeleton // C 20 -GA skeleton // C 20 -gibberellin skeleton // GA12	332.1987593872	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](C)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))		UJFQJDAESQJXTG-UFUZVNNQSA-L	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	C20-gibberellin 6-carboxylic acids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA	ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA	thromboxane A 2	352.2249741377					C20H31O5			plantcyc <https://plantcyc.org/>	(5Z,13E)-(15S)-9alpha,11alpha-epoxy-15-hydroxythromboxa-5,13-dienoate // (5Z, 9alpha,11 alpha,13E,15S)-9,11-epoxy-15-hydroxythromboxa- 5,13-dien-1-oic acid // TXA 2	352.2249741377	CCCCC[C@H](O)/C=C/[C@H]2(O[C@H]1(C[C@H](O1)[C@H](C\C=C/CCCC(=O)[O-])2))		DSNBHJFQCNUKMA-SCKDECHMSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16602	CPD-16602	cyanidin 3- O -glucoside-7- O -(6- O -(p-hydroxybenzoyl)-glucoside)	731.1823393213					C34H34O18			plantcyc <https://plantcyc.org/>		731.1823393213	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C(C2(\C=C(C(/O)=C\C=2)\O))=[O+]C4(\C(/C=3)=C(/C=C(/C=4)/O[C@@H]6(O[C@H](COC(=O)C5(\C=C/C(/O)=C\C=5))[C@@H](O)[C@H](O)[C@@H](O)6))\[O-])))		MAKSAUYRROQEOB-POBDBQMVSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Flavonoid-3-O-glycosides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
NONAPRENYL-4-HYDROXYBENZOATE	NONAPRENYL-4-HYDROXYBENZOATE	4-hydroxy-3-nonaprenylbenzoate	750.5950963701					C52H77O3			plantcyc <https://plantcyc.org/>	3-solanesyl-4-hydroxybenzoate // nonaprenyl-4-hydroxybenzoic acid // 3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaenyl ester // 3-nonaprenyl-4-hydroxybenzoate	750.5950963701	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C/C(/O)=1)/C(=O)[O-])		YKKKMRBEPIZPBH-XWEAJCOCSA-M	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyterpenoids	Polyterpenoids	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8167	CPD-8167	1-18:3-2-18:2-monogalactosyldiacylglycerol	776.5438486606					C45H76O10			plantcyc <https://plantcyc.org/>	18:3-18:2-MGDG	776.5438486606	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O		YNSRHGCGBFCDGK-ROUQBACDSA-N	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosyldiacylglycerols	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
SECOLOGANIN-CPD	SECOLOGANIN-CPD	secologanin	388.1369469914					C17H24O10			plantcyc <https://plantcyc.org/>	(-)-secologanin	388.1369469914	C=C[C@H]1([C@@H](O/C=C([C@@H](CC=O)1)/C(=O)OC)O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))		CSKKDSFETGLMSB-NRZPKYKESA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Terpene glycosides	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-67	CPD-67	2-phosphoglycolate	155.9823744031					C2H2O6P			plantcyc <https://plantcyc.org/>	2-P-glycolate // phosphoglycolate // Phosphoglycolic acid	155.9823744031	C(OP([O-])(=O)[O-])C([O-])=O		ASCFNMCAHFUBCO-UHFFFAOYSA-K	Organic compounds	Organic acids and derivatives	Organic phosphoric acids and derivatives	Phosphate esters	Alkyl phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
3-B-D-GALACTOSYL-SN-GLYCEROL	3-B-D-GALACTOSYL-SN-GLYCEROL	3-beta-D-galactosyl-sn-glycerol	254.1001675546					C9H18O8			plantcyc <https://plantcyc.org/>	2-(2,3-dihydroxypropoxy)-6-(hydroxymethyl)tetrahydropyran-3,4,5- triol	254.1001675546	C(O[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)CO		NHJUPBDCSOGIKX-NTXXKDEISA-N	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylglycerols	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-568	CPD-568	N 1 -acetylspermidine	187.1684623118					C9H23N3O			plantcyc <https://plantcyc.org/>	an N -acetylspermidine	187.1684623118	CC(=O)NCCC[NH2+]CCCC[NH3+]		MQTAVJHICJWXBR-UHFFFAOYSA-P	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Carboxylic acid derivatives	Acetamides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1110	CPD0-1110	beta-D-ribopyranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C1(O[C@H]([C@@H]([C@@H]([C@@H]1O)O)O)O)		SRBFZHDQGSBBOR-TXICZTDVSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-406	CPD-406	N-methylethanolamine phosphate	155.0347443246					C3H9NO4P			plantcyc <https://plantcyc.org/>	P-MME	155.0347443246	C[NH2+]CCOP([O-])([O-])=O		HZDCAHRLLXEQFY-UHFFFAOYSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15172	CPD-15172	6,7-dehydrobaicalein	268.0371733673					C15H8O5			plantcyc <https://plantcyc.org/>		268.0371733673	C3(\C=C/C(/C1(/OC2(\C(\C(=O)\C=1)=C(C(=O)C(=O)/C=2)\O)))=C\C=3)		LSQWCIYRGVWPFX-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Pyrans	Pyranones and derivatives	Pyranones and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4183	CPD-4183	4alpha-methyl-cholesta-8,14-dienol	398.3548660987					C28H46O			plantcyc <https://plantcyc.org/>	4alpha-methylcholesta-8,14-dien-3beta-ol	398.3548660987	CC(CCC[C@@H](C)[C@@H]3([C@]2(CCC4(/[C@]1(CC[C@@H]([C@H]([C@@H]1CCC(/C2=CC3)=4)C)O)C))(C)))C		OUCINTVMAVITJZ-HESBYNJASA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholestane steroids	Cholesterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22762	CPD-22762	(3beta,9beta)-4alpha-demethyl-4alpha-formyl-9,19-cyclolanost-3-ol	442.3810808492					C30H50O2			plantcyc <https://plantcyc.org/>		442.3810808492	CC(C)CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))		XEGWDDJDOFYUBF-BPYUMQNDSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-23692	CPD-23692	alpha-D-tagatopyranose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(OP([O-])([O-])=O)[C@@]1(O)([C@@H](O)[C@@H](O)[C@H](O)CO1)		HXRNACQBNUPKDX-VANKVMQKSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-23406	CPD-23406	avenanthramide C	315.0742871551					C16H12NO6			plantcyc <https://plantcyc.org/>		315.0742871551	C([O-])(=O)C2(/C=C(\C=C/C(/NC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O))=2)/O)		IDUUXROOZBOOPH-QHHAFSJGSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-2042	CPD-2042	(2S)-flavan-4-ol	226.0993796936					C15H14O2			plantcyc <https://plantcyc.org/>		226.0993796936	C3(\C=C/C(/[C@@H]1(CC(C2(\C(\O1)=C/C=C\C=2))O))=C\C=3)		YTMFRMLVZQOBDR-WUJWULDRSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavans	Flavan-4-ols	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15005	CPD-15005	cyanidin 3,7-di- O -beta-D-glucoside	611.1612099487					C27H30O16			plantcyc <https://plantcyc.org/>		611.1612099487	C(O)[C@@H]1([C@H]([C@H](O)[C@@H](O)[C@@H](O1)OC2(\C=C(C3(\C=C(C(=[O+]C(\C=2)=3)C4(\C=C(C(/O)=C\C=4)\O))\O[C@H]5([C@H](O)[C@H]([C@H](O)[C@@H](CO)O5)O)))\[O-]))O)		ULXBEUBSYSSVTP-ZOTFFYTFSA-N							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-700	CPD-700	ergosta-5,7,24(28)-trien-3beta-ol	396.3392160345					C28H44O			plantcyc <https://plantcyc.org/>	5,7,24(28)-ergostatrienol // 5-dehydro episterol	396.3392160345	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C		ZEPNVCGPJXYABB-LOIOQLKMSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
NICOTINATE_NUCLEOTIDE	NICOTINATE_NUCLEOTIDE	beta-nicotinate D-ribonucleotide	337.0562676277					C11H12NO9P			plantcyc <https://plantcyc.org/>	nicotinate dinucleotide // beta-nicotinate-D-nucleotide // nicotinic acid nucleotide // nicotinic acid mononucleotide // nicotinic acid ribonucleotide // nicotinate-D-ribonucleotide // nicotinate ribonucleotide // nicotinate nucleotide // deamido-nicotinamide mononucleotide // deamido-NMN // nicotinate D-ribonucleotide // nicotinate mononucleotide // NaMN	337.0562676277	C(OP(=O)([O-])[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H]([N+]1(\C=C/C=C(/C=1)/C(=O)[O-]))O2)		JOUIQRNQJGXQDC-ZYUZMQFOSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyridine nucleotides	Nicotinic acid nucleotides	Nicotinic acid nucleotides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10273	CPD-10273	(1 E ,2 S )-2-methylbutanal oxime	101.0840639804					C5H11NO			plantcyc <https://plantcyc.org/>		101.0840639804	CC[C@H](C)/C=N/O		SEWWFHKIKWFJNV-WHEKYOLUSA-N	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Oximes	Aldoximes	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
34-DIHYDROXYPHENYLPYRUVATE	34-DIHYDROXYPHENYLPYRUVATE	3-(3,4-dihydroxyphenyl)pyruvate	196.0371733673					C9H7O5			plantcyc <https://plantcyc.org/>	3-(3,4-dihydroxyphenyl)-2-oxo-propanoic acid // 3,4-dihydroxyphenylpyruvate	196.0371733673	C(C(CC1(\C=C/C(/O)=C(\C=1)/O))=O)(=O)[O-]		LQQFFJFGLSKYIR-UHFFFAOYSA-M	Organic compounds	Benzenoids	Benzene and substituted derivatives	Phenylpyruvic acid derivatives	Phenylpyruvic acid derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-11994	CPD-11994	trans,octacis -decaprenyl phosphate	778.6028976627					C50H81O4P			plantcyc <https://plantcyc.org/>	&omega;, mono- E , octa- Z -decaprenyl phosphate // (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-decaprenyl phosphate // &omega;, mono- trans , octa- cis -decaprenyl phosphate	778.6028976627	CC(C)=CCCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)[O-]		XBEJBEIXLWRYBT-DJNGBRKISA-L	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Bactoprenol monophosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14765	CPD-14765	16-sinapoyloxypalmitate	478.2930537029					C27H41O7			plantcyc <https://plantcyc.org/>	&omega;-sinapoyloxypalmitate // (E)-16-(3-(4-hydroxy-3,5-dimethoxyphenyl)acryloyloxy)hexadecanoic acid	478.2930537029	COC1(\C(\O)=C(C=C(/C=1)/C=C/C(=O)OCCCCCCCCCCCCCCCC([O-])=O)\OC)		BTZKCJJXILZIFU-ISLYRVAYSA-M	Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12515	CPD-12515	alpha-L-idopyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	IdoA	194.0426526757	C([O-])(=O)[C@@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1)		AEMOLEFTQBMNLQ-VCSGLWQLSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPDQT-326	CPDQT-326	28-homobrassinolide	494.3607393376					C29H50O6			plantcyc <https://plantcyc.org/>	B-homo-7-oxastigmastan-6-one, 2,3,22,23-tetrahydroxy-, (2alpha,3alpha,5alpha,22R,23R)-	494.3607393376	CC[C@@H](C(C)C)[C@H]([C@@H]([C@@H](C)[C@H]2(CC[C@H]3([C@@H]4(COC([C@H]1(C[C@@H]([C@@H](C[C@@](C)1[C@@H](CC[C@](C)23)4)O)O))=O))))O)O		HJIKODJJEORHMZ-NNPZUXBVSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroid lactones	Brassinolides and derivatives	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-METHYL-6-SOLANYL-14-BENZOQUINONE	2-METHYL-6-SOLANYL-14-BENZOQUINONE	2-methyl-6-all-trans-nonaprenyl-1,4-benzoquinol	736.6158318122					C52H80O2			plantcyc <https://plantcyc.org/>	MSBQ // 2-methyl-6-solanesyl-1,4-benzoquinol // 2-methyl-6--all-trans-nonaprenyl-benzene-1,4-diol // 2-methyl-6-solanyl-1,4-benzoquinol	736.6158318122	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O)		SWKACZQJGXABCN-JSGWLJPKSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Quinone and hydroquinone lipids	Polyprenyl quinols	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15289	CPD-15289	pelargonidin 3,7-di- O -beta- D -glucoside	595.1662953266					C27H30O15			plantcyc <https://plantcyc.org/>		595.1662953266	C(O)[C@@H]1([C@H]([C@H](O)[C@@H](O)[C@@H](O1)OC2(\C=C(C3(\C=C(C(=[O+]C(\C=2)=3)C4(\C=C/C(/O)=C\C=4))\O[C@H]5([C@H](O)[C@H]([C@H](O)[C@@H](CO)O5)O)))\[O-]))O)		WPXSQNMAMZEQBN-ZOTFFYTFSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Anthocyanidin-7-O-Glycosides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
SALUTARIDINE	SALUTARIDINE	salutaridine	327.1470581677					C19H22NO4			plantcyc <https://plantcyc.org/>	5,6,8,14-tetradehydro-4-hydroxy-3,6-dimethoxy-17-methyl-morphinan-7-one	327.1470581677	C[NH+]3([C@H]1(C4(\[C@](C2(\C(\O)=C(\C=C/C(\C1)=2)\OC))(CC3)/C=C(C(/C=4)=O)/OC)))		GVTRUVGBZQJVTF-YJYMSZOUSA-O							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-6627	CPD-6627	4- O -methyl-DIBOA-glucoside	357.105981214					C15H19NO9			plantcyc <https://plantcyc.org/>	4- O -met-DIBOA-Glc	357.105981214	CON1(C(=O)C(OC2(\C/1=C/C=C\C=2))OC3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))		SXGAXOMQODZFEX-QUNQUYFKSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	O-glycosyl compounds	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
GDP-L-GALACTOSE	GDP-L-GALACTOSE	GDP-beta-L-galactose	605.0771528021					C16H23N5O16P2			plantcyc <https://plantcyc.org/>		605.0771528021	C(OP(=O)([O-])OP(O[C@@H]1([C@H]([C@@H]([C@@H]([C@@H](O1)CO)O)O)O))(=O)[O-])[C@H]4(O[C@@H](N2(C3(\N=C(N)/NC(=O)C(\N=C/2)=3)))[C@H](O)[C@H](O)4)		MVMSCBBUIHUTGJ-JGQUBWHWSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine nucleotide sugars	Purine nucleotide sugars	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-MYO-INOSITOL-34-BISPHOSPHATE	D-MYO-INOSITOL-34-BISPHOSPHATE	D- myo -inositol (3,4)-bisphosphate	339.9960489346					C6H10O12P2			plantcyc <https://plantcyc.org/>	1D- myo -inositol (3,4)-bisphosphate // inositol (3,4)-bisphosphate // (2,3,4,5)-tetrahydroxy-6-phosphooxy-cyclohexoxy)phosphonic acid // I(3,4)P 2	339.9960489346	[C@@H]1(O)([C@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)1)		MCKAJXMRULSUKI-CNWJWELYSA-J							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
